id,tokens,intent
807,i would like the least expensive airfare flight on sunday to pittsburgh from san francisco,"AskFlight, AskFlightWithCost"
311,show me the nonstop flights and fares from toronto to st. petersburg,"AskFlight, AskFlightWithCost"
605,how much is a us air boston to pittsburgh daily nonstop flight,"AskFlight, AskFlightWithCost, AskFlightWithAirline"
1645,what's the cheapest round trip flight on twa from columbus to st. paul,"AskFlight, AskFlightWithCost, AskFlightWithAirline"
5093,what's the cheapest flight from columbus to st. louis round trip on twa,"AskFlight, AskFlightWithCost, AskFlightWithAirline"
4687,how much does it cost to fly on delta from dallas to baltimore,"AskFlight, AskFlightWithCost, AskFlightWithAirline"
2610,what's the cheapest flight from san francisco to milwaukee,"AskFlight, AskFlightWithCost"
5507,how much does flight number a nineteen cost from New York to Los Angeles on monday morning .,"AskFlight, AskFlightWithCost"
2593,what is the cheapest flight on american airlines from cleveland to miami,"AskFlight, AskFlightWithCost, AskFlightWithAirline"
5154,what are the cheapest flights from denver to pittsburgh that stop in atlanta,"AskFlight, AskFlightWithCost"
3079,list all american airlines flight from milwaukee to phoenix on sunday,"AskFlight, AskFlightWithAirline"
554,show flights on us air from pittsburgh to oakland connecting through denver,"AskFlight, AskFlightWithAirline"
5224,what's the cheapest flight from denver to pittsburgh,"AskFlight, AskFlightWithCost"
796,what is the least expensive one way fare from boston to san francisco,"AskFlight, AskFlightWithCost"
5289,show me continental flights leaving chicago on saturday morning,"AskFlight, AskFlightWithAirline"
4636,what's the cheapest round trip fare between boston and washington,"AskFlight, AskFlightWithCost"
,round fares from orlando to indianapolis on april,"AskFlight, AskFlightWithCost"
1981,what is the round trip thrift fare on us air from boston to san francisco,"AskFlight, AskFlightWithCost, AskFlightWithAirline"
5305,find flight from san diego to phoenix on monday am,AskFlight
4643,what is the cheapest fare from dallas to denver on delta,"AskFlight, AskFlightWithCost, AskFlightWithAirline"
1554,what night flight do you have from san francisco to denver on united on the evening of august twenty seventh,AskFlight
4365,show me all direct flights from san francisco to boston departing before noon,AskFlight
2555,i would like to find the cheapest one way fare from boston to oakland,"AskFlight, AskFlightWithCost"
5370,flights between tampa and st. louis,AskFlight
3461,give me the flights on tuesday from los angeles to pittsburgh,AskFlight
4941,i'm sorry i wanted to fly twa is there a flight between oakland and boston with a stopover in dallas fort worth on twa,"AskFlight, AskFlightWithAirline"
1652,what is the price of business class from boston to san francisco on twa,"AskFlight, AskFlightWithCost, AskFlightWithAirline"
5091,how much does it cost to fly from columbus to st. louis round trip on twa,"AskFlight, AskFlightWithCost, AskFlightWithAirline"
5213,can you tell me the cheapest flight between boston and san francisco,"AskFlight, AskFlightWithCost"
4751,show me all flights from san francisco to pittsburgh,AskFlight
1423,show me a list of flights on american airlines from boston to dc on july twenty second,"AskFlight, AskFlightWithAirline"
1887,show me one more time the first class fares from baltimore to dallas,"AskFlight, AskFlightWithCost"
2344,list all flights on continental leaving seattle on sunday after 430 pm,"AskFlight, AskFlightWithAirline"
3545,what flights are there on delta from boston to dallas,"AskFlight, AskFlightWithAirline"
270,show me fares for flights from minneapolis to seattle on july first 1993,"AskFlight, AskFlightWithCost"
2970,what is the cost of a flight from boston to san francisco,"AskFlight, AskFlightWithCost"
4946,let's see how much would a direct flight from atlanta to denver be on may seventh,"AskFlight, AskFlightWithCost"
1633,please list the twa flights from las vegas to new york and fare,"AskFlight, AskFlightWithCost, AskFlightWithAirline"
937,give me the saturday morning flights from chicago to st. paul on continental that have meals,"AskFlight, AskFlightWithAirline"
2914,list the fares of midway airlines flights from boston to philadelphia,"AskFlight, AskFlightWithCost, AskFlightWithAirline"
1645,what's the cheapest round trip flight on twa from columbus to st. paul,"AskFlight, AskFlightWithCost, AskFlightWithAirline"
1964,what are the round trip fares for flights from denver to philadelphia arriving after 1700 on continental,"AskFlight, AskFlightWithCost, AskFlightWithAirline"
2823,i need to catch an evening flight from boston to philadelphia on august first,AskFlight
5368,show me the flights from denver to las vegas,AskFlight
4664,show me round trip fares from toronto to detroit on delta northwest us air and united airlines,"AskFlight, AskFlightWithCost, AskFlightWithAirline"
3744,flights from cincinnati to salt lake city,AskFlight
5180,show me flights monday night after 8 pm for dallas to boston,AskFlight
3294,show flights wednesday evening from st. louis to burbank,AskFlight
2916,get saturday fares from washington to toronto,"AskFlight, AskFlightWithCost"
476,round trip flights from minneapolis to san diego coach economy fare,"AskFlight, AskFlightWithCost"
872,in the next two days i want to fly from nashville to san jose or to tacoma,AskFlight
2975,i'd like to fly from miami to chicago on american airlines,"AskFlight, AskFlightWithAirline"
2939,what's the fare from washington to boston,"AskFlight, AskFlightWithCost"
2614,what is the cheapest flight from pittsburgh to atlanta leaving on october fifth,"AskFlight, AskFlightWithCost"
3475,list the flights from salt lake city to st. petersburg,AskFlight
4422,list all flights on united from san francisco to boston with fare code qx,"AskFlight, AskFlightWithCost, AskFlightWithAirline"
3539,show me the delta flights from tampa to san francisco,"AskFlight, AskFlightWithAirline"
755,list all flights from tampa florida to miami that are the cheapest one way,"AskFlight, AskFlightWithCost"
1109,looking for a flight from dc to minnesota,AskFlight
751,list flights from ontario california to orlando,AskFlight
,from san francisco to northwest on united airlines,"AskFlight, AskFlightWithAirline"
2626,what is the cheapest one way fare from denver to pittsburgh,"AskFlight, AskFlightWithCost"
2644,can you list flights from boston to washington with the lowest one way fares that leave on saturday,"AskFlight, AskFlightWithCost"
2575,i'd like to book the cheapest one way flight from denver to pittsburgh on july fifteenth,"AskFlight, AskFlightWithCost"
1290,what's the cheapest flight tomorrow from milwaukee to denver,"AskFlight, AskFlightWithCost"
786,what is the lowest cost fare that delta has between boston and san francisco,"AskFlight, AskFlightWithCost, AskFlightWithAirline"
2180,show me the flights from boston to san francisco stopping in dallas on american airlines,"AskFlight, AskFlightWithAirline"
3315,what flights are available from boston to denver on wednesday in early morning,AskFlight
4109,i'd like to fly from tampa to montreal,AskFlight
3010,i would like to plan a flight on american airlines from boston to denver,"AskFlight, AskFlightWithAirline"
1828,what're the cheapest nonstop flights from new york to miami one way,"AskFlight, AskFlightWithCost"
5498,for American airlines i need round trip airfare from New York to San Diego .,"AskFlight, AskFlightWithCost, AskFlightWithAirline"
,list flights on united airlines from san diego to toronto under 630 dollars,"AskFlight, AskFlightWithCost, AskFlightWithAirline"
4687,how much does it cost to fly on delta from dallas to baltimore,"AskFlight, AskFlightWithCost, AskFlightWithAirline"
2601,could you please find me the cheapest one way fare from boston to philadelphia,"AskFlight, AskFlightWithCost"
4509,what is the cheapest one way fare from san francisco to boston on wednesday august twenty first,"AskFlight, AskFlightWithCost"
3816,please find a flight from orlando to kansas city,AskFlight
1911,what is the first class fare from indianapolis to orlando,"AskFlight, AskFlightWithCost"
4931,show me flights from new york to miami on a tuesday with a round trip fare less than 466 dollars,"AskFlight, AskFlightWithCost"
2467,i want a cheap from denver to atlanta,"AskFlight, AskFlightWithCost"
768,give me the least expensive first class round trip ticket on us air from cleveland to miami,"AskFlight, AskFlightWithCost, AskFlightWithAirline"
1990,i wish to book a flight from pittsburgh to atlanta coach discount fare,"AskFlight, AskFlightWithCost"
4453,what is the first class fare on united flight 352 from denver to boston,"AskFlight, AskFlightWithCost, AskFlightWithAirline"
2604,i'd like the cheapest one way fare from boston to san francisco,"AskFlight, AskFlightWithCost"
3008,i would like a flight from philadelphia to dallas on american airlines,"AskFlight, AskFlightWithAirline"
1362,get me a first class flight on american to san francisco on tuesday next week,"AskFlight, AskFlightWithAirline"
2829,show me the flights on american airlines from fort worth to denver on the evening of july eleventh,"AskFlight, AskFlightWithAirline"
5094,how much does it cost to fly on twa from columbus to milwaukee,"AskFlight, AskFlightWithCost, AskFlightWithAirline"
2807,on the flight from baltimore to san francisco on us air leaving at 420 what type of aircraft is used,"AskFlight, AskFlightWithAirline"
5079,on november twenty third what flights are available between boston and denver on american airlines,"AskFlight, AskFlightWithAirline"
3667,give me the flights from phoenix to milwaukee on wednesday,AskFlight
771,i'd like information on the least expensive airfare round trip from pittsburgh to boston,"AskFlight, AskFlightWithCost"
5121,i need a nonstop flight from toronto to st. louis,AskFlight
2744,round trip flights between houston and las vegas,AskFlight
,list flights on united airlines from san diego to toronto under 630 dollars,"AskFlight, AskFlightWithCost, AskFlightWithAirline"
4403,what's the price of the least expensive first class round trip ticket on us air from cleveland to miami,"AskFlight, AskFlightWithCost, AskFlightWithAirline"
2728,flights between milwaukee and orlando one way,AskFlight
,list flights on united airlines from san diego to toronto under 630 dollars,"AskFlight, AskFlightWithCost, AskFlightWithAirline"
1652,what is the price of business class from boston to san francisco on twa,"AskFlight, AskFlightWithCost, AskFlightWithAirline"
4320,show me all the us air flights to pittsburgh between 12 and 4 in the afternoon,"AskFlight, AskFlightWithAirline"
4095,show me flights from montreal to orlando,AskFlight
2729,what is the fare on november seventh going one way from pittsburgh to philadelphia,"AskFlight, AskFlightWithCost"
5134,july seventh what is the cost of a round trip ticket traveling first class on united airlines leaving from denver going to baltimore,"AskFlight, AskFlightWithCost, AskFlightWithAirline"
1105,what are the lowest fares from washington dc to salt lake city,"AskFlight, AskFlightWithCost"
2810,please list the american airlines flights from philadelphia to dallas on tuesday october first,"AskFlight, AskFlightWithAirline"
3540,how about arrivals for american in atlanta,"AskFlight, AskFlightWithAirline"
4647,i'd like to find the cheapest fare from atlanta to dallas,"AskFlight, AskFlightWithCost"
1983,what are the coach fares from charlotte to la wednesday night,"AskFlight, AskFlightWithCost"
2595,show me the cheapest fare from dallas to baltimore,"AskFlight, AskFlightWithCost"
4401,what are the most expensive first class tickets between boston and san francisco,"AskFlight, AskFlightWithCost"
4403,what's the price of the least expensive first class round trip ticket on us air from cleveland to miami,"AskFlight, AskFlightWithCost, AskFlightWithAirline"
2883,flight information between washington and denver on september third,AskFlight
2612,what is the cheapest fare i can get from dallas to denver,"AskFlight, AskFlightWithCost"
4687,how much does it cost to fly on delta from dallas to baltimore,"AskFlight, AskFlightWithCost, AskFlightWithAirline"
210,what's the earliest flight from boston to bwi that serves dinner,AskFlight
1429,does united have a flight from miami to washington dc on wednesday,"AskFlight, AskFlightWithAirline"
3139,show me continental flights from chicago to seattle on saturday morning,"AskFlight, AskFlightWithAirline"
304,i need a round trip flight from san diego to washington dc and the fares,"AskFlight, AskFlightWithCost"
1964,what are the round trip fares for flights from denver to philadelphia arriving after 1700 on continental,"AskFlight, AskFlightWithCost, AskFlightWithAirline"
3013,give me flights on american airlines from milwaukee to phoenix,"AskFlight, AskFlightWithAirline"
802,okay that sounds great let's go from atlanta on april twenty one in the morning to dallas least expensive fare one way,"AskFlight, AskFlightWithCost"
3072,please list the american airlines flights from houston to milwaukee,"AskFlight, AskFlightWithAirline"
4476,show me the flights on continental from indianapolis to san diego in the afternoon tomorrow,"AskFlight, AskFlightWithAirline"
2963,show me the fares for delta flights from dallas to san francisco,"AskFlight, AskFlightWithCost, AskFlightWithAirline"
2653,cheapest round trip airfare from tacoma to orlando,"AskFlight, AskFlightWithCost"
1981,what is the round trip thrift fare on us air from boston to san francisco,"AskFlight, AskFlightWithCost, AskFlightWithAirline"
1216,what type of aircraft is used on the first flight from philadelphia to dallas in the morning,AskFlight
2268,list all flights from seattle on continental which depart after 430 pm,"AskFlight, AskFlightWithAirline"
4331,give me the flights and fares on december twenty seventh from indianapolis to orlando,"AskFlight, AskFlightWithCost"
2231,show me all the flights from charlotte to minneapolis that leave at 2 pm or later on monday,AskFlight
1919,show me the prices of first class tickets on us air round trip from cleveland to miami,"AskFlight, AskFlightWithCost, AskFlightWithAirline"
1652,what is the price of business class from boston to san francisco on twa,"AskFlight, AskFlightWithCost, AskFlightWithAirline"
1919,show me the prices of first class tickets on us air round trip from cleveland to miami,"AskFlight, AskFlightWithCost, AskFlightWithAirline"
2164,which united airlines flights go through denver,"AskFlight, AskFlightWithAirline"
1904,what united airlines first class airfare flights are available from denver to baltimore on july three,"AskFlight, AskFlightWithCost, AskFlightWithAirline"
3504,list for me only the united flights between denver and oakland,"AskFlight, AskFlightWithAirline"
3107,what are the morning flights from philadelphia to dallas going on american airlines,"AskFlight, AskFlightWithAirline"
1890,how much does it cost to fly one way from boston to washington first class,"AskFlight, AskFlightWithCost"
4515,from las vegas to new york a nonstop twa and fare,"AskFlight, AskFlightWithCost, AskFlightWithAirline"
2596,show me the cheapest round trip fares from san francisco to houston,"AskFlight, AskFlightWithCost"
2989,okay what flights are there us air from orlando to cleveland leaving in the afternoon,"AskFlight, AskFlightWithAirline"
1956,please list all first class flights on united from denver to baltimore,"AskFlight, AskFlightWithAirline"
495,show me all economy prices from dallas to baltimore,"AskFlight, AskFlightWithCost"
957,show me all flights from oakland to philadelphia on saturday which serve a meal and arrive in philadelphia before noon,AskFlight
1634,how much is the 718 am flight from las vegas to new york twa,"AskFlight, AskFlightWithCost, AskFlightWithAirline"
1404,thank you i also need to travel next wednesday evening from dallas to san francisco,AskFlight
687,how many american airline flights leave denver june tenth,"AskFlight, AskFlightWithAirline"
4846,show me all the flights from charlotte to cleveland,AskFlight
3639,i need a flight from ontario to los angeles on a thursday,AskFlight
3556,give me the continental flights from seattle,"AskFlight, AskFlightWithAirline"
2288,what flights go from pittsburgh to denver after 2 pm,AskFlight
2308,show me the flights from denver to san diego leaving after 5 pm,AskFlight
1633,please list the twa flights from las vegas to new york and fare,"AskFlight, AskFlightWithCost, AskFlightWithAirline"
2924,what is the airfare for flights from denver to pittsburgh on delta airline,"AskFlight, AskFlightWithCost, AskFlightWithAirline"
2367,list all flights from baltimore to atlanta after 12 noon thursday,AskFlight
4515,from las vegas to new york a nonstop twa and fare,"AskFlight, AskFlightWithCost, AskFlightWithAirline"
3196,what delta flights fly from washington to dallas in the morning,"AskFlight, AskFlightWithAirline"
3044,okay could you tell me what flight leaves dallas to san francisco by united airline,"AskFlight, AskFlightWithAirline"
301,show flight and prices kansas city to chicago on next wednesday arriving in chicago by 7 pm,"AskFlight, AskFlightWithCost"
4664,show me round trip fares from toronto to detroit on delta northwest us air and united airlines,"AskFlight, AskFlightWithCost, AskFlightWithAirline"
3510,what delta flights are available to fly from philadelphia to boston,"AskFlight, AskFlightWithAirline"
1484,on tuesday what flights leave phoenix to st. paul minnesota and leave after noon,AskFlight
3519,list delta flights from seattle to salt lake city,"AskFlight, AskFlightWithAirline"
5133,i need the cost of a ticket going from denver to baltimore a first class ticket on united airlines,"AskFlight, AskFlightWithCost, AskFlightWithAirline"
1686,yes on the delta flight leaving san francisco at 225 pm arriving philadelphia 1158 pm what type of equipment is used on that flight,"AskFlight, AskFlightWithAirline"
4711,i would like to fly delta airlines from atlanta to pittsburgh,"AskFlight, AskFlightWithAirline"
3098,show me saturday and sunday's flights from milwaukee to phoenix on american airlines,"AskFlight, AskFlightWithAirline"
2151,united airlines flights stopping in denver before noon,"AskFlight, AskFlightWithAirline"
415,what flights land at general mitchell international,AskFlight
1933,what is the cost of round trip ticket first class between oakland and atlanta,"AskFlight, AskFlightWithCost"
4643,what is the cheapest fare from dallas to denver on delta,"AskFlight, AskFlightWithCost, AskFlightWithAirline"
5279,i'd like to book a flight from denver to pittsburgh and i'd like to go on eastern airlines,"AskFlight, AskFlightWithAirline"
4307,what is the lowest fare from bwi to salt lake city,"AskFlight, AskFlightWithCost"
2592,what are the cheapest flights from pittsburgh to atlanta,"AskFlight, AskFlightWithCost"
3064,list the american airlines flights from dallas to san francisco,"AskFlight, AskFlightWithAirline"
2963,show me the fares for delta flights from dallas to san francisco,"AskFlight, AskFlightWithCost, AskFlightWithAirline"
4664,show me round trip fares from toronto to detroit on delta northwest us air and united airlines,"AskFlight, AskFlightWithCost, AskFlightWithAirline"
2667,what's the lowest one way fare from pittsburgh to denver,"AskFlight, AskFlightWithCost"
5433,what is the cheapest one way flight from Phoenix to San Diego that arrives in the morning on thursday june second .,"AskFlight, AskFlightWithCost"
2568,what's the cheapest flight from denver to pittsburgh for both one way and round trip flights,"AskFlight, AskFlightWithCost"
2623,cheapest fare from indianapolis to seattle,"AskFlight, AskFlightWithCost"
653,please list the cheapest flight from dallas to baltimore arriving on may seventh,"AskFlight, AskFlightWithCost"
2650,what is the cheapest one way fare from pittsburgh to atlanta traveling on tuesday august twentieth,"AskFlight, AskFlightWithCost"
328,what are the flights between dca and milwaukee,AskFlight
287,show me all flights between san francisco and philadelphia on september fifteenth with departure time after 12 pm,AskFlight
4452,what is the price of american airlines flight 19 from new york to los angeles,"AskFlight, AskFlightWithCost, AskFlightWithAirline"
2914,list the fares of midway airlines flights from boston to philadelphia,"AskFlight, AskFlightWithCost, AskFlightWithAirline"
786,what is the lowest cost fare that delta has between boston and san francisco,"AskFlight, AskFlightWithCost, AskFlightWithAirline"
4403,what's the price of the least expensive first class round trip ticket on us air from cleveland to miami,"AskFlight, AskFlightWithCost, AskFlightWithAirline"
2554,what is the cheapest fare from washington to san francisco leaving on september thirtieth,"AskFlight, AskFlightWithCost"
3014,list the delta airlines flights from boston to philadelphia,"AskFlight, AskFlightWithAirline"
1964,what are the round trip fares for flights from denver to philadelphia arriving after 1700 on continental,"AskFlight, AskFlightWithCost, AskFlightWithAirline"
2544,show me the cheapest one way flight from san francisco to houston,"AskFlight, AskFlightWithCost"
13,i need a flight from toronto to san diego with a layover in washington dc on air canada,"AskFlight, AskFlightWithAirline"
888,i want information on flights from atlanta to washington dc i want to leave after 4 pm on wednesday or before 9 am on thursday,AskFlight
2947,what is the fare from boston to oakland on united airlines,"AskFlight, AskFlightWithCost, AskFlightWithAirline"
2714,please list all flights on united airlines out of denver before noon,"AskFlight, AskFlightWithAirline"
4900,what are the fares for flights between atlanta and dfw provided by american airlines,"AskFlight, AskFlightWithCost, AskFlightWithAirline"
2674,could you please tell me the cheapest flight from boston to san francisco,"AskFlight, AskFlightWithCost"
2430,what is the earliest flight leaving boston on july first to dallas on july first,AskFlight
3084,please list only united airlines flights between denver and boston,"AskFlight, AskFlightWithAirline"
769,what is the least expensive fare from boston to salt lake city,"AskFlight, AskFlightWithCost"
2110,united airlines stopping in denver,"AskFlight, AskFlightWithAirline"
2573,show me the lowest fare for a round trip flight from baltimore to dallas,"AskFlight, AskFlightWithCost"
692,how many delta flights leave from washington,"AskFlight, AskFlightWithAirline"
3517,does midwest express have any flights from montreal to detroit,"AskFlight, AskFlightWithAirline"
4422,list all flights on united from san francisco to boston with fare code qx,"AskFlight, AskFlightWithCost, AskFlightWithAirline"
2122,find me a flight from boston to san francisco with layover in denver on united,"AskFlight, AskFlightWithAirline"
1633,please list the twa flights from las vegas to new york and fare,"AskFlight, AskFlightWithCost, AskFlightWithAirline"
4403,what's the price of the least expensive first class round trip ticket on us air from cleveland to miami,"AskFlight, AskFlightWithCost, AskFlightWithAirline"
1645,what's the cheapest round trip flight on twa from columbus to st. paul,"AskFlight, AskFlightWithCost, AskFlightWithAirline"
4664,show me round trip fares from toronto to detroit on delta northwest us air and united airlines,"AskFlight, AskFlightWithCost, AskFlightWithAirline"
3729,what flights from chicago to kansas city,AskFlight
768,give me the least expensive first class round trip ticket on us air from cleveland to miami,"AskFlight, AskFlightWithCost, AskFlightWithAirline"
768,give me the least expensive first class round trip ticket on us air from cleveland to miami,"AskFlight, AskFlightWithCost, AskFlightWithAirline"
1915,show me flights with first class reservations from san francisco to pittsburgh for monday,AskFlight
795,list lowest cost flight from dallas to baltimore that serves a meal,"AskFlight, AskFlightWithCost"
1898,what is the round trip first class fare on united from boston to san francisco,"AskFlight, AskFlightWithCost, AskFlightWithAirline"
2546,i'd like to book the cheapest one way flight from denver to pittsburgh,"AskFlight, AskFlightWithCost"
2647,what is the cheapest fare from boston to san francisco,"AskFlight, AskFlightWithCost"
1877,show flights first class on american from philadelphia to dallas fort worth,"AskFlight, AskFlightWithAirline"
5218,what is the lowest fare from denver to pittsburgh,"AskFlight, AskFlightWithCost"
5134,july seventh what is the cost of a round trip ticket traveling first class on united airlines leaving from denver going to baltimore,"AskFlight, AskFlightWithCost, AskFlightWithAirline"
,one way fare from new york to san francisco by continental,"AskFlight, AskFlightWithCost, AskFlightWithAirline"
1564,cheapest fare from indianapolis to orlando on the twenty seventh of december,"AskFlight, AskFlightWithCost"
862,hi i'm calling from boston i'd like to make a flight to either orlando or los angeles,AskFlight
1419,which airlines fly from boston to washington dc but stopover in some other city,"AskFlight, AskFlightWithAirline"
3249,what flights are available friday afternoon from pittsburgh to san francisco,AskFlight
2312,please list all of the flights leaving atlanta heading to baltimore after 8 pm wednesday and before 9 am thursday,AskFlight
4817,flights from columbus to milwaukee,AskFlight
3140,show me flights from atlanta to philadelphia in the morning,AskFlight
1221,what kind of aircraft will i be flying on if i take a first class american airlines flight from philadelphia to dallas,"AskFlight, AskFlightWithAirline"
2561,i want to see the cheapest flight from denver to pittsburgh,"AskFlight, AskFlightWithCost"
302,all flights and fares from denver to pittsburgh on us air number 1039 on a thursday,"AskFlight, AskFlightWithCost, AskFlightWithAirline"
1056,i'd like to find a us air flight from orlando to cleveland that arrives around 10 o'clock in the evening,"AskFlight, AskFlightWithAirline"
4609,i'm looking for flights from pittsburgh to philadelphia leaving before 9 am,AskFlight
4794,what flights are there from pittsburgh to los angeles,AskFlight
1634,how much is the 718 am flight from las vegas to new york twa,"AskFlight, AskFlightWithCost, AskFlightWithAirline"
2659,what's the cheapest flight from san francisco to boston,"AskFlight, AskFlightWithCost"
2541,what is the cheapest ticket from baltimore to san francisco on friday august thirtieth,"AskFlight, AskFlightWithCost"
1987,what are the coach fares for flights from charlotte to newark tuesday afternoon,"AskFlight, AskFlightWithCost"
1651,flights on twa from columbus to st. louis,"AskFlight, AskFlightWithAirline"
3075,what flights from houston to milwaukee on friday in the evening on american airlines,"AskFlight, AskFlightWithAirline"
1613,is there a twa flight from las vegas to new york,"AskFlight, AskFlightWithAirline"
,one way fare from new york to san francisco by continental,"AskFlight, AskFlightWithCost, AskFlightWithAirline"
4691,what does it cost to fly from boston to oakland on united airlines,"AskFlight, AskFlightWithCost, AskFlightWithAirline"
,show me the cheapest one from dallas to baltimore on twa,"AskFlight, AskFlightWithCost, AskFlightWithAirline"
2272,i need a flight on thursday before 8 am from oakland to salt lake city,AskFlight
3886,i would like flight information from phoenix to denver,AskFlight
2593,what is the cheapest flight on american airlines from cleveland to miami,"AskFlight, AskFlightWithCost, AskFlightWithAirline"
4961,show me the flights from pittsburgh to baltimore arriving in baltimore on june fourteenth,AskFlight
3036,does continental airlines fly from denver to san francisco,"AskFlight, AskFlightWithAirline"
1480,show me the price of all flights from atlanta to washington dc,"AskFlight, AskFlightWithCost"
1904,what united airlines first class airfare flights are available from denver to baltimore on july three,"AskFlight, AskFlightWithCost, AskFlightWithAirline"
1824,show all nonstop flights from boston to atlanta,AskFlight
train-801,what is the least expensive flight available from dallas fort worth to san francisco,"AskFlight, AskFlightWithCost"
test-22,show me the cheapest one from philadelphia to boston by midway airlines,"AskFlight, AskFlightWithCost, AskFlightWithAirline"
3235,show me the evening flights from atlanta to washington on wednesdays,AskFlight
23,what is the cheapest flight from cleveland to miami on american after 10 pm,"AskFlight, AskFlightWithCost, AskFlightWithAirline"
3046,i would like to fly from pittsburgh to atlanta on us air,"AskFlight, AskFlightWithAirline"
18,hello please show the lists from incheon to taipei on monday by tway airlines with fares,"AskFlight, AskFlightWithCost, AskFlightWithAirline"
1121,show me prices and times for first class travel from baltimore to dallas next summer,AskFlight
2559,what is the cheapest flight from boston to san francisco,"AskFlight, AskFlightWithCost"
17,on december 25th show me the cheapest flight to prague from incheon,"AskFlight, AskFlightWithCost, AskFlightWithAirline"
295,list all flights and their fares from indianapolis to memphis on a monday morning,"AskFlight, AskFlightWithCost"
35,how much is the flight that from miami to cleverland on american,"AskFlight, AskFlightWithCost, AskFlightWithAirline"
30,i want a flight by delta from pittsburgh to denver and fares,"AskFlight, AskFlightWithCost, AskFlightWithAirline"
2533,cheapest airfare from tacoma to orlando,"AskFlight, AskFlightWithCost"
2,how much does a ticket from miami to la by delta airline,"AskFlight, AskFlightWithCost, AskFlightWithAirline"
1365,a first class flight on american to san francisco on tuesday in the next week,"AskFlight, AskFlightWithAirline"
688,how many united flights are there from san francisco please,"AskFlight, AskFlightWithAirline"
426,show me all fares between philadelphia and san francisco that are less than 200 dollars one way,"AskFlight, AskFlightWithCost"
2625,what is the cheapest flight from pittsburgh to atlanta one way,"AskFlight, AskFlightWithCost"
74,finnair business ticket price from incheon to frankfurt stops helsinki,"AskFlight, AskFlightWithCost, AskFlightWithAirline"
88,from male to incheon leaving november 16th by air asia below 750 dollars,"AskFlight, AskFlightWithCost, AskFlightWithAirline"
3218,show me flights from milwaukee to orlando on wednesday night,AskFlight
3842,what are the flights from orlando to kansas city,AskFlight
3007,list american airlines flights from newark to nashville,"AskFlight, AskFlightWithAirline"
3955,show me all flights from montreal,AskFlight
1628,please list nonstop twa flights from las vegas to new york,"AskFlight, AskFlightWithAirline"
76,the cheapest one from doha to incheon by qutarairways,"AskFlight, AskFlightWithCost, AskFlightWithAirline"
2273,what flights leave after 7 pm from philadelphia to boston,AskFlight
2409,need an inexpensive flight from baltimore to san francisco,"AskFlight, AskFlightWithCost"
2627,i need a flight from atlanta to philadelphia and i'm looking for the cheapest fare,"AskFlight, AskFlightWithCost"
881,give me the flights from milwaukee to phoenix on saturday or sunday on american airlines,"AskFlight, AskFlightWithAirline"
2649,what's the lowest round trip fare from denver to pittsburgh,"AskFlight, AskFlightWithCost"
29,cheapest morning flight from vladivostok to beijing,"AskFlight, AskFlightWithCost, AskFlightWithAirline"
787,what is the least expensive flight from pittsburgh to atlanta leaving on october fifth,"AskFlight, AskFlightWithCost"
1394,i need a morning flight from burbank to milwaukee on next monday,AskFlight
2775,i'm interested in round trip flights from boston to washington,AskFlight
561,i need to know if there are any direct flights from st. petersburg florida to tacoma washington leaving preferably tomorrow morning,AskFlight
2303,is there an afternoon flight from charlotte to minneapolis around 2 pm,AskFlight
2784,what is the cost of a round trip ticket flying from boston to dallas dallas to oakland leaving july first,"AskFlight, AskFlightWithCost"
4962,i would like the first flight into houston from dallas on march first and the last flight from houston to dallas on march first,AskFlight
5139,give me the round trip coach fare from dallas to baltimore,"AskFlight, AskFlightWithCost"
2578,i want to know the cheapest way to fly from denver to oakland,"AskFlight, AskFlightWithCost"
5198,what is the latest departure from boston to pittsburgh on the seventh of july,AskFlight
28,from incheon to vladivostok with korean airlines around 150 dollars,"AskFlight, AskFlightWithCost, AskFlightWithAirline"
70,cost of a ticket going from baltimore to denver on united air,"AskFlight, AskFlightWithCost, AskFlightWithAirline"
743,show me flights between memphis tennessee and las vegas,AskFlight
4971,what time does twa depart from boston to go to san francisco,"AskFlight, AskFlightWithAirline"
3825,show me the flights from boston to san francisco,AskFlight
5132,list airfares for first class round trip from detroit to st. petersburg,"AskFlight, AskFlightWithCost"
564,then list the flights from atlanta to philadelphia early wednesday morning nonstop,AskFlight
3555,do you have a united flight from dallas to san francisco,"AskFlight, AskFlightWithAirline"
,which airline offers the cheapest one departing philadelphia arriving denver on september,"AskFlight, AskFlightWithCost"
1707,i'd like flights on american from philadelphia to dallas arriving before 1145 am,"AskFlight, AskFlightWithAirline"
965,give me flights from seattle to chicago that have meals on continental,"AskFlight, AskFlightWithAirline"
481,can you show me the economy fare flights from baltimore to dallas,"AskFlight, AskFlightWithCost"
46,all the fares to los angeles from incheon by korean airlines and asiana airlines,"AskFlight, AskFlightWithCost, AskFlightWithAirline"
55,flight from pusan to okinawa by asiana airlines with fare information,"AskFlight, AskFlightWithCost, AskFlightWithAirline"
2903,i would like to book a flight from chicago into seattle on june first on continental airlines,"AskFlight, AskFlightWithAirline"
5078,what are the flights from las vegas to burbank on saturday may twenty two,AskFlight
2521,what flight from boston to atlanta arrives earliest in atlanta,AskFlight
2979,what are all monday flights from denver to san francisco on united airlines,"AskFlight, AskFlightWithAirline"
