id,tokens,intent
3553,is there a delta flight from denver to san francisco,Flight
3641,phoenix to newark on wednesday,Flight
3973,please give me a list of flights leaving boston going to pittsburgh,Flight
4023,from washington to atlanta,Flight
1504,hi i need to go from cincinnati to san jose california after 6 pm on saturday,Flight
3045,flying from pittsburgh to philadelphia on us air,Flight
4353,how many seats in a 100,NoFlight
2534,what is the cheapest flight from pittsburgh to atlanta,Flight
1822,find me flights that are nonstop between boston and dallas,Flight
4629,what is the last flight leaving san francisco going to washington on friday,Flight
319,what is cvg,NoFlight
4446,could you please give me information concerning american airlines a flight from washington dc to philadelphia the earliest one in the morning as possible,Flight
588,okay on monday may thirty first i'd like to go from san diego to phoenix early in the morning,Flight
80,is there a meal on delta flight 852 from san francisco to dallas fort worth,Flight
4350,round trip fares from pittsburgh to philadelphia under 1000 dollars,Flight
1702,what nonstop flights between boston and washington arrive after 4 o'clock pm,Flight
4860,i would like the cheapest flight from pittsburgh to atlanta leaving april twenty fifth and returning may sixth,Flight
503,is there a flight between san francisco and boston with a stopover in dallas fort worth,Flight
5450,i would like to leave on thursday morning may fifth before six a.m .,Flight
1547,which flights are available on april twenty first in the morning from nashville to tacoma,Flight
1801,is there one airline that flies from burbank to milwaukee milwaukee to st. louis and from st. louis to burbank,Flight
3746,i'm flying from boston to the bay area,Flight
1768,please show me airlines with flights from boston to denver,NoFlight
1740,list airlines that fly from seattle to salt lake city,NoFlight
658,list the flights arriving in baltimore from pittsburgh on august third,Flight
1508,which flights are between boston and baltimore washington,Flight
189,what is the meaning of restriction ap80,NoFlight
4575,what ground transportation is available in baltimore,NoFlight
2244,what flights leave after 7 pm from pittsburgh to philadelphia,Flight
802,okay that sounds great let's go from atlanta on april twenty one in the morning to dallas least expensive fare one way,Flight
4865,what flight from denver to pittsburgh arrives earliest in the morning,Flight
4203,i would like a flight from toronto to detroit,Flight
851,i'd like to know the ground travel available in fort worth,NoFlight
3887,i would like some information on flights leaving boston to atlanta,Flight
3905,information on flights from denver to philadelphia,Flight
2467,i want a cheap from denver to atlanta,Flight
1089,list flights from washington dc to toronto,Flight
2855,list the flights from cincinnati to westchester county on june seventh,Flight
2764,i'd like to fly round trip from boston to pittsburgh,Flight
5404,list the flights from indianapolis to houston,Flight
783,i'd like to find the least expensive one way fare from boston to philadelphia,Flight
3909,what are the flights from dallas to philadelphia,Flight
526,i need a flight from boston to san francisco via dallas fort worth,Flight
2729,what is the fare on november seventh going one way from pittsburgh to philadelphia,Flight
3235,show me the evening flights from atlanta to washington on wednesdays,Flight
4250,i'm interested in flights from denver to pittsburgh,Flight
4119,flights from charlotte to baltimore,Flight
4805,i live in washington and i would like to make a trip to san francisco can you tell me which airlines connect with those two cities,Flight
154,i need the flight numbers of flights leaving from cleveland and arriving at dallas,Flight
3837,please list the flights from newark to los angeles,Flight
3735,i would like to fly from orlando to kansas city,Flight
2662,what is the cheapest one way fare from atlanta to boston,Flight
2474,thanks and what's the last flight back from washington to boston,Flight
2390,show me the earliest flight from boston to san francisco,Flight
1281,i'd like a flight tomorrow from san diego to toronto,Flight
1902,i'd like to know the price of first class seats from atlanta to san francisco,Flight
3137,can you give me the evening flight on wednesday from washington to atlanta again,Flight
1904,what united airlines first class airfare flights are available from denver to baltimore on july three,Flight
2758,what is the fare on november seventh going one way from san francisco to oakland,Flight
1101,does us air fly from dc to dallas,Flight
385,what is the total seating capacity of all aircraft of american airlines,NoFlight
3154,kansas city to atlanta monday morning flights,Flight
1022,what is the first flight from atlanta to baltimore that serves lunch,Flight
812,what ground transportation is available at the atlanta airport,NoFlight
276,what is the schedule for flights between pittsburgh and boston on the evening of july ninth,Flight
675,list the total number of flights between all airports by delta,NoFlight
5213,can you tell me the cheapest flight between boston and san francisco,Flight
4921,tell me distance from orlando airport to the city,NoFlight
1818,show me the one way fares from san diego to miami nonstop,Flight
4330,please list me the flights and their cost of all airlines flying from denver to baltimore,Flight
87,find me the earliest boston departure for atlanta and the lastest return trip from atlanta so that i can be in atlanta the longest amount of time but return to boston the same day,Flight
951,list all flights from chicago to seattle on continental airlines which depart on saturday before noon and include a meal,Flight
1864,list all flights from baltimore to atlanta after noon thursday nonstop,Flight
4422,list all flights on united from san francisco to boston with fare code qx,Flight
4319,which cities are serviced by both american and delta airlines,NoFlight
3456,what flights from los angeles to minneapolis,Flight
2271,i would like a flight from kansas city to st. paul departing at 4 pm,Flight
5290,list flights from charlotte on saturday afternoon,Flight
4070,what are all of the flights into and out of atlanta's airport,Flight
1109,looking for a flight from dc to minnesota,Flight
2010,in boston is there ground transportation between airport and downtown,NoFlight
4564,what are the flights on tuesday october first from atlanta to baltimore,Flight
16,what are the restrictions on the cheapest one way fare between boston and oakland,Flight
3511,are there any continental flights between dallas and boston,Flight
5291,are there any flights available from baltimore to dallas monday afternoon,Flight
818,please give grounds transportation at dallas airport,NoFlight
2398,show me the earliest flight from boston to denver,Flight
2249,list all flights leaving denver on continental on sunday after 934 pm,Flight
5102,i'd like to fly nonstop from atlanta to baltimore and get there at 7 pm,Flight
4572,what's the ground transportation like at pittsburgh,NoFlight
232,show me the cities served by nationair,NoFlight
1614,which airline is kw,NoFlight
4195,i need flight information between atlanta and boston,Flight
4565,what are the coach fares from la to charlotte monday morning,Flight
376,show me the flight with the smallest seating capacity which leaves pittsburgh and arrives in baltimore on june fourteenth,NoFlight
1476,show me the flights from atlanta to washington dc on wednesday night and thursday morning,Flight
5367,which flights travel from tacoma to san jose,Flight
5062,list flights from san jose to houston next sunday,Flight
2036,atlanta ground transportation,NoFlight
4580,please show me flights from boston to denver with a stopover in philadelphia,Flight
880,show flights from san francisco to denver on either wednesday the twenty third or thursday the twenty fourth,Flight
3592,show me flights from denver to boston on thursday,Flight
2505,list the three earliest flights from atlanta to philadelphia on wednesday,Flight
146,sfo to denver on monday november eleventh 1991,Flight
2380,show me the last flight on wednesday from atlanta to denver,Flight
819,list all takeoffs and landings at general mitchell international,NoFlight
4808,show me the flights from montreal to philly,Flight
1731,which airlines fly from baltimore to san francisco,NoFlight
2,i need to fly from kansas city to chicago leaving next wednesday and returning the following day,Flight
4802,what flights are currently available between boston and dallas fort worth,Flight
4263,show me the flights from pittsburgh to dallas,Flight
3399,what are the flights from new york city to las vegas,Flight
4692,get saturday fares from washington to montreal,Flight
4474,and what is the last flight from denver to boston for tomorrow evening,Flight
2725,can you list all round trip flights from orlando to kansas city and then to minneapolis,Flight
1532,flight from long beach to columbus on twenty seventh,Flight
2274,all flights before 10 am boston denver,Flight
4810,give me the flights from baltimore to pittsburgh,Flight
4951,i need a flight from boston to pittsburgh that leaves early in the morning,Flight
2037,does midwest express serve philadelphia,NoFlight
476,round trip flights from minneapolis to san diego coach economy fare,Flight
74,are meals ever served on tower air,NoFlight
2434,i'd like an early morning weekday flight from san diego to phoenix,Flight
5148,what ground transportation can i take into boston,NoFlight
2199,please list flights from philadelphia to dallas stopping in atlanta,Flight
2469,what is the latest flight leaving las vegas for ontario,Flight
3122,which flights depart los angeles destination charlotte that leave on a monday morning,Flight
102,please find all the flights from cincinnati to any airport in the new york city area that arrive next saturday before 6 pm,Flight
1161,us 3724 baltimore to philadelphia what is the round trip fare,Flight
795,list lowest cost flight from dallas to baltimore that serves a meal,Flight
4332,what is phl,NoFlight
5504,"please give me the number of flights that depart from Lester B Pearson international airport on april twenty fifth .
",Flight
1771,what airlines fly between boston and san francisco and stop in denver,NoFlight
2413,what is the earliest flight going from san francisco to dallas on monday august nineteenth,Flight
1538,cheapest fare round trip from indianapolis to orlando on december twenty seventh,Flight
3936,give me flights that arrive in baltimore from atlanta,Flight
2563,what is the cheapest flight flying from boston to atlanta before 8,Flight
1023,please give me the flights from nashville to houston nonstop with dinner served,Flight
2992,show delta airlines from boston to salt lake,Flight
1835,list all flights from new york to las vegas that fly nonstop on sunday and list flights from memphis to las vegas that fly nonstop on sunday,Flight
5081,on july twenty third an early flight on american from philadelphia to san francisco,Flight
1535,what flights are between boston and atlanta on july thirty first,Flight
5003,i'd like the earliest flight information from boston to san francisco with a meal,Flight
2572,show me the cheapest flights round trip from new york to san jose,Flight
4751,show me all flights from san francisco to pittsburgh,Flight
3178,give me morning flights from charlotte to baltimore,Flight
2286,st. louis to st. paul thursday after 10 am,Flight
1127,does flight ua 281 from boston to denver leave on tuesday,Flight
4142,i would like to fly from boston to oakland what airlines fly from boston to oakland,Flight
2560,what is the lowest fare united charges between boston and san francisco,Flight
1347,list all nonstop flights from la to pittsburgh before 5 pm on tuesday,Flight
64,all flights from baltimore to atlanta between 1 o'clock and 3 o'clock in the afternoon,Flight
1420,what flights are available on wednesday from atlanta to washington dc,Flight
4261,are there any flights from denver to atlanta to pittsburgh,Flight
3055,on continental airlines any class service from san francisco to pittsburgh,Flight
118,list all flights from boston to san francisco with the maximum number of stops,Flight
1986,what is the cheapest coach flight between dallas and baltimore leaving august tenth,Flight
3706,show me the flights from pittsburgh to san francisco on friday,Flight
1407,do you have a flight from charlotte to atlanta next tuesday,Flight
1734,which airlines fly into and out of denver,NoFlight
3817,information on flights from philadelphia to san francisco,Flight
170,what car rentals are available next sunday from denver airport,NoFlight
1514,does us air have a flight from toronto to salt lake city monday may thirty first,Flight
4333,is there ground transportation from lga into new york city,NoFlight
454,what is the seating capacity of a boeing 767,NoFlight
243,how much is the limousine service in boston,NoFlight
1140,is the american flight 813 from boston to oakland a nonstop flight,Flight
2353,show me a one way flight from milwaukee to orlando leaving wednesday afternoon after 6 pm,Flight
5455,show the flights .,Flight
147,show me the first class and coach flights between jfk and orlando,Flight
4012,all flights from denver to philadelphia,Flight
4513,define airline us,NoFlight
2649,what's the lowest round trip fare from denver to pittsburgh,Flight
4510,which flights are available from tacoma to san jose in the morning on april twenty second,Flight
2722,i'm looking for a flight that goes from san jose to houston on may thirtieth and that leaves after noon,Flight
4092,i'm interested in a flight from pittsburgh to atlanta,Flight
2270,list all flights on continental which leave seattle and arrive in chicago departing on sunday after 430 pm,Flight
4418,what does fare code qw mean,NoFlight
5099,i want a flight between oakland and boston that arrives before 5 pm,Flight
5500,i want to leave before noon .,Flight
5354,list all flights from cleveland to kansas city on monday,Flight
1805,list airlines serving between denver and san francisco,NoFlight
837,ground transportation in westchester county,NoFlight
3464,list flights from las vegas to san diego,Flight
3581,what are all flights from boston to pittsburgh on wednesdays,Flight
2608,what is the cheapest one way flight from atlanta to boston,Flight
4544,show me all round trip flights from miami to new york nonstop,Flight
2903,i would like to book a flight from chicago into seattle on june first on continental airlines,Flight
1041,now i need flight information leaving atlanta and arriving in baltimore in the afternoon,Flight
3004,list all american airlines flights from phoenix to milwaukee on wednesday,Flight
527,is there a flight between san francisco and boston with a stopover at dallas fort worth,Flight
4877,show me all ground transportation in washington dc,NoFlight
2658,what's the cheapest one way flight from denver to pittsburgh,Flight
2021,what ground transportation is available in dallas,NoFlight
1687,i would like information on flights from baltimore to atlanta on thursday arriving in atlanta before 6 pm,Flight
3956,flight from denver to boston,Flight
4684,show me a list of flights from denver to baltimore on united for august third,Flight
360,show me the airports serviced by tower air,NoFlight
3431,what are the flights from las vegas to ontario,Flight
4680,list the flights from westchester county to denver on june seventh,Flight
3878,i need to fly between philadelphia and atlanta,Flight
4936,what is the seating capacity of a 757,NoFlight
4573,ground transportation in baltimore,NoFlight
1126,what kind of airline is flight ua 281 from boston to denver,Flight
5266,show me all the night fares between philadelphia and san francisco,Flight
4545,nonstop flights seattle to kansas city,Flight
2299,show me flights on monday from philadelphia to boston after 7 am,Flight
4296,please book for me a flight on twa from washington dc to san francisco earliest possible time,Flight
730,i'd like a limo in denver on august seventh,NoFlight
2878,show me flights from minneapolis to seattle on july second,Flight
5403,i would like a list of flights from pittsburgh to dallas,Flight
4670,now i want to see return flights from miami to new york,Flight
4576,ground transport phoenix,NoFlight
740,i need information on flights from kansas city missouri to salt lake city utah i am interested in only those flights on delta airlines,Flight
5019,i want a flight from san francisco to denver leaving san francisco in the afternoon arriving denver around 5 in the afternoon,Flight
2267,please give me a flight from boston to atlanta before 10 am in the morning,Flight
2528,show me the latest flight from san francisco to denver,Flight
690,how many united flights are there to san francisco,Flight
333,how long does it take to get from atlanta airport into the city of atlanta,NoFlight
3020,do you have any flights united airlines from dallas to san francisco,Flight
5220,show me the cheapest fares from miami to new york leaving on a sunday,Flight
623,list all daily flights between boston and oakland using american airlines,Flight
1254,i need to get downtown from the denver airport,NoFlight
2809,i would like a flight from washington to boston leaving at 230 on august twentieth,Flight
684,how many canadian airlines international flights use j31,NoFlight
1586,define airline ua,NoFlight
3341,on thursday i'd like a flight from st. petersburg to miami,Flight
1870,an american airlines flight first class from philadelphia to dallas,Flight
2149,do you have any flights from denver to baltimore via dallas,Flight
2293,find travel arrangements for a round trip flight from baltimore to pittsburgh after 8 o'clock pm before 10 o'clock pm,Flight
4358,show me what flights are available from baltimore to dallas with economy fares,Flight
4781,what flights are available from denver to philadelphia on wednesday,Flight
981,what type of plane is a d9s,NoFlight
3448,which flights are there on tuesday from san francisco to pittsburgh,Flight
1262,how can i get from the denver airport to downtown,NoFlight
3681,what flights are there on sunday from seattle to chicago,Flight
4256,i'd like to know if you have any flights from denver to philadelphia,Flight
136,list all flights arriving or leaving denver between 8 and 9 pm,Flight
663,how many first class flights are provided by american airlines,NoFlight
2284,what are the flights available after 3 pm between denver and san francisco,Flight
3562,does midwest express have any flights,Flight
44,flights from newark new jersey to cleveland ohio,Flight
124,show me the flights that go from san diego to newark with one stop in houston,Flight
4440,i need flight information on thursday leaving pittsburgh and arriving in baltimore in the morning,Flight
3242,new york to las vegas on sunday afternoon,Flight
3165,show me the flights on tuesday morning from charlotte to baltimore,Flight
695,how many us air flights leave from washington,Flight
5054,list nonstop flights from baltimore to newark on wednesday before noon,Flight
4169,show me the flights from boston to dallas,Flight
1346,list all flights leaving denver arriving in seattle on saturday that depart after 1230 pm,Flight
502,i want a flight from toronto to san diego that stops in st. louis are there flights,Flight
2667,what's the lowest one way fare from pittsburgh to denver,Flight
4167,show flights from denver to oakland,Flight
3952,flights from montreal,Flight
3233,from new york to toronto on thursday morning,Flight
2781,show me all round trip flights between houston and las vegas,Flight
5112,does any airline have an early afternoon flight from boston to denver,NoFlight
555,i need the cheapest direct flight from atlanta to denver leaving on may seventh,Flight
133,show me the flights that go from san diego to newark new jersey by way of houston,Flight
4420,what does fare code bn mean,NoFlight
5429,flights from cleveland to miami,Flight
3479,show me flights from san francisco to pittsburgh on a sunday,Flight
19,list california airports,NoFlight
2619,show me the cheapest one way flights from orlando to montreal,Flight
488,what is the economy thrift fare from boston to washington,Flight
726,train to newark,NoFlight
2835,show me all flights from san francisco to boston on november tenth,Flight
491,show me all the available flights from baltimore to dallas with economy fares,Flight
5114,what airlines fly between atlanta and san francisco,NoFlight
5130,show business class fares on us air from boston to toronto,Flight
1924,please show me first class flights from indianapolis to memphis one way leaving before 10 am,Flight
1414,what flights from kansas city to chicago next wednesday arrive at chicago at about 7 pm,Flight
1573,i would like to book a flight on us air first class from cleveland to miami on february twenty second,Flight
2557,i want to fly from boston to atlanta i would like the cheapest fare please,Flight
179,is there an airport limousine at the atlanta airport,NoFlight
3808,show flights from minneapolis to kansas city,Flight
4686,i need a ticket from nashville to seattle,Flight
4042,what flights from miami to indianapolis,Flight
1838,show all nonstop flights from atlanta to san francisco,Flight
1772,list all the airlines flying between washington and denver,NoFlight
4477,how many flights does northwest have leaving dulles,Flight
1844,show me the earliest nonstop flight from dallas to houston,Flight
299,what are the flights and fares from atlanta to philadelphia,Flight
3171,which flights depart from tampa in the early evening and arrive in cincinnati,Flight
3814,what are the flights between pittsburgh and san francisco,Flight
2153,which northwest and united flights go through denver before noon,Flight
2808,i want to leave boston at 838,Flight
351,how far is the airport from downtown pittsburgh,NoFlight
1947,show me the first class fares from baltimore to dallas,Flight
5261,what is the fare for flights from denver to atlanta,Flight
5501,how long is the stop in Dallas on flight d l nine thirty one .,Flight
5243,find travel arrangements for a round trip flight from boston to pittsburgh,Flight
4054,show me the flights from baltimore to oakland please,Flight
5146,does midwest express serve baltimore,NoFlight
3686,i want to travel from baltimore to washington on a monday,Flight
3509,does northwest fly into denver,Flight
756,list flights from salt lake city utah to phoenix arizona monday,Flight
4089,list flights from denver to philadelphia,Flight
3471,please list flights from san francisco to charlotte,Flight
4819,list flights from houston to phoenix,Flight
3698,philadelphia to san francisco monday,Flight
3206,please list am flights leaving san francisco boston,Flight
1624,what airlines are ac and as,NoFlight
4783,show flights from burbank to st. louis on monday,Flight
200,flights from la guardia to jfk,Flight
2898,what flights are available between philadelphia and denver on september sixteenth,Flight
4894,i'm trying to find the flight number from a flight from orlando to cleveland on us air and it arrives around 10 pm,Flight
245,what price is a limousine service in boston,NoFlight
152,what is the earliest flight that i can get from bwi to boston logan,Flight
813,list all the takeoffs and landings at general mitchell international,NoFlight
5347,show me flights from denver to boston on tuesday,Flight
561,i need to know if there are any direct flights from st. petersburg florida to tacoma washington leaving preferably tomorrow morning,Flight
1678,list nonstop flights from houston to dallas which arrive after 8 pm,Flight
1744,could you please tell me the airlines that fly from toronto to san diego,NoFlight
2204,can you help me with ground transportation information i need to get from the airport in philadelphia to downtown philadelphia,NoFlight
2156,show me all flights from san diego to miami with a stop in denver,Flight
4207,show me all the flights that go from baltimore to seattle,Flight
2014,tell me about the ground transportation in chicago,NoFlight
1154,us 771 pittsburgh to philadelphia what is the fare,Flight
5031,i would like to know if i fly on american flight number 813 from boston to oakland if i will stop enroute at another city,Flight
4962,i would like the first flight into houston from dallas on march first and the last flight from houston to dallas on march first,Flight
1196,i'm traveling from boston to atlanta and i'd like to go sometime after 5 pm but i want to know what kind of airplane it's on,NoFlight
3930,dallas to baltimore,Flight
2332,i want to go from boston to oakland on united and leave at 838 am which flight should i take,Flight
82,how can i get from boston to atlanta and back in the same day and have the most hours on the ground in atlanta,Flight
1102,i would like information on flights leaving from washington dc to denver,Flight
3989,show me all flights from indianapolis,Flight
1108,what flights are there between washington dc and san francisco leaving washington after 6 pm on wednesday,Flight
916,list flights from orlando to tacoma on saturday of fare basis code of q,Flight
1561,what are the flights from las vegas to burbank also on saturday may twenty two,Flight
702,what is the minimum connection time for houston intercontinental,NoFlight
2260,what are the flights available after 6 pm between san francisco and boston,Flight
4758,sunday flights from new york city to las vegas,Flight
1394,i need a morning flight from burbank to milwaukee on next monday,Flight
541,show all connecting flights from pittsburgh to oakland,Flight
3988,can you tell me what flights you have from baltimore to dallas,Flight
5149,tell me about ground transportation at toronto,NoFlight
227,show me all the cities that midwest express serves,NoFlight
5132,list airfares for first class round trip from detroit to st. petersburg,Flight
1472,all flights from boston to washington dc on the tenth of november,Flight
359,please show me all airports in denver,NoFlight
5451,how far is it from the airport to the city .,NoFlight
4559,what are the first class fares from dallas to baltimore,Flight
340,what is the distance from san francisco international airport to san francisco,NoFlight
1632,does twa have a flight from indianapolis to houston arriving at 11 am,Flight
3527,show me american flights from dallas to san francisco,Flight
5223,now show me the cheapest one way flight from houston to boston,Flight
4060,what are your flights from pittsburgh to baltimore,Flight
579,i would like to book a flight from baltimore to newark early in the morning on april ninth,Flight
2574,i want to fly from memphis to seattle round trip with the cheapest fare,Flight
2569,what are the cheapest round trip flights from denver to pittsburgh,Flight
4625,what is the last flight from boston to atlanta,Flight
2403,show me flights from san francisco to denver on weekdays,Flight
4595,what flights go from dallas to denver leaving after 3 pm,Flight
3954,show me flights from dallas to houston and from houston to dallas,Flight
3510,what delta flights are available to fly from philadelphia to boston,Flight
1444,which airlines fly from boston to washington dc,NoFlight
4363,can you tell me which flights go from memphis to tacoma and make a stop in los angeles,Flight
2794,show me the one way flights from atlanta to pittsburgh,Flight
5182,show me all flights from dallas to pittsburgh which leave on monday after 8 o'clock am,Flight
4283,what is restriction ap80,NoFlight
391,of all airlines which airline has the most arrivals in atlanta,NoFlight
4928,list all the landings at general mitchell international,Flight
3437,list the flights between san jose and houston,Flight
3326,pm flights leaving san francisco arriving boston,Flight
2487,what are the latest flights that i can take from baltimore to boston,Flight
842,is ground transportation available in st. louis,NoFlight
302,all flights and fares from denver to pittsburgh on us air number 1039 on a thursday,Flight
3549,give me the list of flights for continental between denver and boston,Flight
973,could you please tell me the first flight leaving baltimore to san francisco on a 747 on august twenty seventh,Flight
1481,flights from atlanta to washington dc,Flight
1537,display all flights from boston to baltimore on july thirty first,Flight
4232,please list flights from atlanta to philly,Flight
5071,what's the cheapest one way flight from oakland to washington dc,Flight
4323,on november twenty third of this year 1991 i'd like to fly from atlanta to denver and i'd like to fly on delta,Flight
3267,show flights tuesday evening from milwaukee to st. louis,Flight
1497,please show me flights from atlanta to oakland california on thursday after 1600 hours,Flight
2335,list the flights from denver to cincinnati on june sixth after 4 pm,Flight
2522,what's the earliest flight from pittsburgh to baltimore on thursday morning,Flight
1913,what is the cost of a first class ticket from dallas fort worth to san francisco,Flight
2016,please list ground transportation in atlanta,NoFlight
4491,i want a flight from montreal to washington dc,Flight
2059,show me boston ground transportation,NoFlight
141,flights from la guardia or jfk to cleveland,Flight
3595,dallas to baltimore monday,Flight
2179,list all american airline flights which leave phoenix on wednesday and stop at milwaukee,Flight
2958,what are the fares from newark to la monday and wednesday,Flight
3425,flight information from san francisco to pittsburgh,Flight
583,what flights are available from boston to washington dc late the twenty fifth or early the twenty sixth,Flight
5165,i'd like a flight from washington that stops in denver and goes on to san francisco,Flight
2248,list flights before 9 am from cincinnati to tampa,Flight
713,can you tell me the time a flight would leave from atlanta to boston in the afternoon,Flight
2752,show me round trip flights from burbank to seattle,Flight
4639,what is the cheapest fare from baltimore to dallas in any class,Flight
822,show me the ground transportation in the salt lake city airport,NoFlight
3700,i need a flight from denver to philadelphia on saturday,Flight
5394,now show me the flights from denver to atlanta,Flight
2803,i want a return flight from washington to dallas on american airlines,Flight
1310,show me all flights from boston to atlanta which leave atlanta after noon tomorrow,Flight
321,what is bna,NoFlight
2251,show me one way flights from milwaukee to orlando after 6 pm on wednesday,Flight
553,show me all connecting flights on united airlines between boston and san francisco,Flight
4591,i would like a flight that leaves on friday from philadelphia to dallas that makes a stop in atlanta,Flight
5011,what flights from st. paul to kansas city on friday with dinner served,Flight
1404,thank you i also need to travel next wednesday evening from dallas to san francisco,Flight
5163,list flights from philadelphia to san francisco via dallas,Flight
4727,i need a flight from los angeles to pittsburgh on monday afternoon,Flight
1274,show flights from burbank to milwaukee for today,Flight
1443,all flights from boston to washington dc on november eleventh before 10 am,Flight
1392,i need a flight from philadelphia to dallas next wednesday in the morning,Flight
148,what's the lowest round trip fare from bwi to any city,Flight
270,show me fares for flights from minneapolis to seattle on july first 1993,Flight
399,show flights first class on american from dallas fort worth to san francisco international,Flight
5101,show me all flights from minneapolis to san diego that arrive before 7 pm,Flight
2256,all flights to baltimore after 6 pm,Flight
1214,i need a plane that arrives in san francisco by 9 o'clock pm on friday and leaves from baltimore,Flight
763,what are the flights from phoenix arizona to st. paul minnesota on tuesday,Flight
3475,list the flights from salt lake city to st. petersburg,Flight
1683,i need a flight from kansas city to chicago that leaves wednesday and arrives in chicago around 7 pm,Flight
4063,can you list all flights from washington to toronto,Flight
3664,i need the flights from washington to montreal on a saturday,Flight
3132,what flights go from charlotte to baltimore in the morning,Flight
3525,what flights are there on continental from seattle to chicago,Flight
3234,show me flights from pittsburgh to atlanta on monday afternoon,Flight
3280,what are the morning flights from boston to philadelphia,Flight
823,is there ground transportation available at the salt lake city airport,NoFlight
2606,what's the cheapest round trip fare between dallas and baltimore,Flight
4186,show me all the flights from burbank,Flight
4097,now show me flights from pittsburgh to philadelphia,Flight
374,describe pittsburgh airport,NoFlight
3589,what flights leave from chicago to seattle on saturday,Flight
2531,i'm looking for a flight traveling from boston to denver one way and the cheapest way possible,Flight
1088,i would like to book on delta airlines their earliest possible flight from washington dc to san francisco,Flight
3950,i need a return flight from denver to atlanta,Flight
4264,show me all flights from boston to detroit,Flight
4294,what meals are available on dl 468 which al arrives in san francisco at 950 am,Flight
3307,i need a flight from phoenix to detroit leaving monday evening,Flight
262,what is the cost of a ticket going from denver to boston july twenty fifth 1991,Flight
2377,what is the earliest flight that eastern has between boston and washington,Flight
2020,show me ground transportation in denver during weekdays,NoFlight
3017,i need a flight from new york to los angeles on saturday evening on us air,Flight
1679,show flights from denver to oakland that arrive after 12 o'clock,Flight
874,show me flights between milwaukee and phoenix on saturday or sunday american airlines,Flight
5235,show me round trip fares from baltimore to philadelphia,Flight
678,list the total number of flights to all airports by delta,NoFlight
4598,what flights leaving pittsburgh arrive in denver and leave after say 6 o'clock at night,Flight
508,find a flight from toronto to san diego with a layover in san francisco on air canada,Flight
2437,what's the latest flight from houston to dallas,Flight
3076,do you have an american airlines flight from denver to san francisco in the early morning,Flight
2306,thank you for that information now i would like to book a flight from philadelphia to boston on the night of april sixteen around 9 o'clock,Flight
2633,what are the cheapest one way flights from atlanta to denver,Flight
1069,find a nonstop flight between denver and oakland leaving in the afternoon and arriving near 5 pm,Flight
1065,which flights arrive in burbank from kansas city on saturdays in the afternoon,Flight
2612,what is the cheapest fare i can get from dallas to denver,Flight
12,show me the ground transportation schedule in san francisco on thursday evening,NoFlight
1122,i would like to fly from boston to baltimore what time are the flights in the afternoon,Flight
5018,i would like to know the flights available from boston to denver arriving in denver by 8 o'clock wednesday morning,Flight
1839,show me nonstop flights from montreal to orlando,Flight
2846,show me the united airlines flights from denver to baltimore leaving on june fourteenth,Flight
1205,what kind of airplane goes from philadelphia to san francisco monday stopping in dallas in the afternoon first class flight,NoFlight
4395,may i have a listing of flights from long beach california to columbus ohio on wednesday,Flight
3247,what are the flights from baltimore to dallas on sunday night,Flight
1412,show me all flights from boston to pittsburgh on wednesday of next week which leave boston after 2 o'clock pm,Flight
2420,what is the shortest flight from milwaukee to san diego,Flight
3705,oakland to philadelphia saturday,Flight
5267,tell me again the morning flights on american airlines from philadelphia to dallas,Flight
1363,are there any flights next monday morning from pittsburgh to san francisco,Flight
2203,what type of ground transportation is available between the airport and downtown san francisco,NoFlight
4126,what flights go from boston to orlando,Flight
4690,what is the airfare between denver and pittsburgh,Flight
1391,show me all flights from denver to philadelphia on saturday after sunday which leave after noon,Flight
1235,show me the flights out of love field,Flight
4571,what ground transportation is available in charlotte,NoFlight
1932,show me the cost of a first class ticket from detroit to las vegas and back,Flight
4071,list flights from denver to phoenix,Flight
4210,list all flights departing from seattle,Flight
1878,show me flights from miami to new york leaving on a sunday first class,Flight
2089,are there any flights from denver to pittsburgh with a stopover in atlanta,Flight
4058,okay i want a flight originating in denver going to pittsburgh,Flight
848,what is the ground transportation available in fort worth,NoFlight
3096,i am interested in a flight on american airlines from dallas to washington,Flight
5379,what are the flights from boston to atlanta,Flight
5279,i'd like to book a flight from denver to pittsburgh and i'd like to go on eastern airlines,Flight
2536,what's the cheapest way to fly between atlanta and denver,Flight
4970,what are the times that you have planes leaving from san francisco going to pittsburgh on july seventh,Flight
1898,what is the round trip first class fare on united from boston to san francisco,Flight
4566,show me dallas ground transport,NoFlight
4101,what flights from tampa to cincinnati,Flight
1188,what kind of airplane goes from boston to san francisco before noon,NoFlight
2124,show me all the flights on northwest airlines from new york to milwaukee to los angeles,Flight
2877,please repeat the flight departures for monday august nineteenth from denver to pittsburgh,Flight
4889,list all the flights from atlanta to charlotte north carolina that leave next monday,Flight
5472,i 'd like to leave on a saturday .,Flight
258,show me the cheapest one way fare from san francisco to houston on february twenty eighth 1994,Flight
3829,i want to fly from dallas to san francisco,Flight
3363,i'm requesting flight information on a flight from san francisco to pittsburgh on friday,Flight
2921,what are the fares for flights from la to newark leaving monday morning,Flight
3193,i want an early morning flight from boston to philadelphia,Flight
847,ground transportation in las vegas,NoFlight
2296,what flights leave pittsburgh july fifth after 7 pm and arrive in san francisco,Flight
2056,i would like to find out the ground travel available in atlanta,NoFlight
